3174.19;59.00;3567.18;22924.52;0.00;6.43;8.95
3188.93;33.00;3501.83;22855.89;0.00;6.53;8.95
3183.37;56.00;3466.83;23162.30;0.00;6.68;8.95
3196.11;46.00;3544.30;23022.57;0.00;6.50;8.95
3197.79;48.00;3276.22;23230.94;0.00;7.09;8.95
3181.41;53.00;3347.53;23009.50;0.00;6.87;8.95
3189.60;45.00;3471.75;23110.82;0.00;6.66;8.95
3196.81;46.00;3317.78;23153.31;0.00;6.98;8.95
3176.11;47.00;3392.29;23027.48;0.00;6.79;8.95
3131.46;44.00;3490.42;21944.36;0.00;6.29;8.76
3147.93;9.00;3634.49;21809.59;0.00;6.00;8.76
3149.11;15.00;3642.99;21885.17;0.00;6.01;8.76
3071.41;17.00;2637.11;17781.70;0.00;6.74;7.52
3145.73;8.00;3574.89;21382.66;0.00;5.98;8.49
3158.01;13.00;3645.65;22081.28;0.00;6.06;8.71
3173.13;24.00;3632.98;22542.12;0.00;6.20;8.79
3179.64;25.00;3729.79;22958.84;0.00;6.16;8.88
3200.42;32.00;3639.82;23131.41;0.00;6.36;8.95
3213.36;22.00;3498.24;23188.77;0.00;6.63;8.95
3210.92;18.00;3492.22;23306.93;0.00;6.67;8.95
3165.10;58.00;3286.62;22674.49;0.00;6.90;8.95
3117.88;40.00;3509.96;21689.07;0.00;6.18;8.86
3126.17;31.00;3602.11;21461.10;0.00;5.96;8.76
3154.26;17.00;3569.40;21970.97;0.00;6.16;8.84
3161.54;43.00;3448.55;22486.56;0.00;6.52;8.93
3170.42;28.00;3496.90;22585.02;0.00;6.46;8.93
3199.24;19.00;3428.63;22921.46;0.00;6.69;8.86
3170.29;26.00;3197.99;22573.99;0.00;7.06;8.86
3130.73;66.00;3163.99;21860.66;0.00;6.91;8.73
3154.63;49.00;3340.42;22304.35;0.00;6.68;8.73
3168.12;55.00;3322.80;22902.46;0.00;6.89;8.89
3146.27;64.00;3372.97;22480.49;0.00;6.66;8.89
3143.37;44.00;3417.31;21916.63;0.00;6.41;8.71
3151.49;29.00;3486.40;21948.91;0.00;6.30;8.71
3149.60;24.00;3438.33;21853.31;0.00;6.36;8.71
3132.22;34.00;3515.40;21534.64;0.00;6.13;8.71
3113.54;48.00;3516.80;21061.54;0.00;5.99;8.58
3132.02;22.00;3558.27;21512.58;0.00;6.05;8.59
3141.41;40.00;3619.67;22072.70;0.00;6.10;8.75
3140.70;46.00;3557.28;21799.38;0.00;6.13;8.66
3170.14;15.00;3547.39;22255.32;0.00;6.27;8.66
3167.69;33.00;3554.75;22140.11;0.00;6.23;8.73
3141.67;19.00;3541.92;21730.74;0.00;6.14;8.73
3172.79;22.00;3510.91;22135.21;0.00;6.30;8.73
3199.45;8.00;3543.03;22243.06;0.00;6.28;8.73
3188.56;3.00;3431.87;21780.47;0.00;6.35;8.73
3183.79;11.00;3541.06;22073.92;0.00;6.23;8.73
3243.97;0.00;3650.86;21456.20;0.00;5.88;9.00
3236.51;2.00;3611.99;21640.04;0.00;5.99;9.00
3235.89;0.00;3611.76;22083.73;0.00;6.11;9.00
3252.16;0.00;3559.14;22426.91;0.00;6.30;9.00
3245.96;6.00;3600.20;23262.80;0.00;6.46;9.00
3272.42;7.00;3662.81;23446.65;0.00;6.40;9.00
3276.88;7.00;3252.09;23447.00;0.00;7.21;9.00
3239.14;3.00;3397.10;23012.77;0.00;6.77;9.00
3223.20;2.00;3592.84;22260.22;0.00;6.20;9.00
3219.23;1.00;3636.22;21769.96;0.00;5.99;9.00
3222.84;2.00;3602.35;22103.34;0.00;6.14;9.00
3250.98;1.00;3617.88;22434.26;0.00;6.20;9.00
3271.76;1.00;3590.65;22917.17;0.00;6.38;9.01
3284.83;0.00;3539.71;23341.24;0.00;6.59;9.01
3315.91;0.00;3318.44;23314.28;0.00;7.03;9.01
3313.34;0.00;3251.32;23284.86;0.00;7.16;9.01
3293.55;2.00;3184.44;23290.99;0.00;7.31;9.01
3276.53;2.00;3366.68;22956.39;0.00;6.82;9.01
3267.16;1.00;3399.11;23158.62;0.00;6.81;9.01
3264.05;0.00;3361.43;23049.54;0.00;6.86;9.01
3254.67;1.00;3402.39;22922.07;0.00;6.74;9.01
3246.72;0.00;3464.51;22510.25;0.00;6.50;9.01
3233.22;2.00;3465.76;22321.50;0.00;6.44;9.01
3224.27;1.00;3546.91;22103.34;0.00;6.23;9.01
3225.65;0.00;3511.28;22073.92;0.00;6.29;9.01
3237.33;0.00;3538.06;22603.40;0.00;6.39;9.01
3252.83;0.00;3544.24;22502.90;0.00;6.35;9.01
3253.89;3.00;3490.18;22809.31;0.00;6.54;9.01
3252.75;1.00;3468.07;23004.19;0.00;6.63;9.01
3276.81;0.00;3498.16;23265.25;0.00;6.65;9.01
3311.34;4.00;3018.59;23331.44;0.00;7.73;9.01
3246.51;8.00;2989.18;23165.98;0.00;7.75;9.01
3205.70;8.00;2992.96;22982.13;0.00;7.68;9.01
3186.68;6.00;3179.73;22831.37;0.00;7.18;9.01
3153.57;19.00;3357.37;22512.71;0.00;6.71;9.01
3197.42;8.00;3430.94;22703.91;0.00;6.62;8.91
3227.68;7.00;3323.02;22868.14;0.00;6.88;8.91
3244.01;6.00;3178.64;23130.43;0.00;7.28;8.99
3264.29;5.00;3210.39;23162.30;0.00;7.21;8.99
3281.25;0.00;3175.24;23238.29;0.00;7.32;8.99
3324.00;4.00;2439.05;23547.50;0.00;9.65;8.99
3316.68;2.00;1971.54;23645.21;0.00;11.99;8.99
3241.99;8.00;2543.47;23199.07;0.00;9.12;8.99
3240.98;6.00;2752.04;23135.33;0.00;8.41;8.99
3230.43;8.00;2941.06;23157.40;0.00;7.87;8.99
3211.19;4.00;3122.44;23029.93;0.00;7.38;8.99
3230.56;13.00;3236.60;23125.53;0.00;7.15;8.99
3249.98;1.00;3291.22;23169.65;0.00;7.04;8.99
3246.82;15.00;3268.84;23218.68;0.00;7.10;8.99
3248.52;3.00;3270.56;23092.85;0.00;7.06;8.99
3255.82;5.00;3299.77;22931.88;0.00;6.95;8.99
3243.61;6.00;3224.98;23054.44;0.00;7.15;8.99
3247.67;7.00;3281.41;23091.21;0.00;7.04;8.99
3246.06;4.00;3320.80;23149.69;0.00;6.97;8.99
3238.10;6.00;3287.51;23162.30;0.00;7.05;8.99
3218.16;10.00;3410.90;23037.28;0.00;6.75;8.99
3214.27;12.00;3517.38;22902.46;0.00;6.51;8.99
3222.65;7.00;3470.55;23037.28;0.00;6.64;8.99
3239.71;9.00;3449.53;23083.86;0.00;6.69;8.99
3277.57;9.00;3080.76;23261.17;0.00;7.55;8.99
3269.12;14.00;3140.25;23321.63;0.00;7.43;8.99
3266.27;14.00;3185.49;23328.99;0.00;7.32;8.99
3271.54;5.00;3200.40;23359.22;0.00;7.30;8.99
3285.39;15.00;2520.20;23402.53;0.00;9.29;8.99
3232.55;10.00;2949.20;23161.69;0.00;7.85;8.99
3208.36;10.00;3144.16;23032.38;0.00;7.33;8.99
3218.10;12.00;3326.80;23015.22;0.00;6.92;8.99
3229.91;13.00;3315.79;23042.19;0.00;6.95;8.99
3240.15;9.00;3323.36;23186.81;0.00;6.98;8.99
3244.22;6.00;3265.62;23142.69;0.00;7.09;8.99
3225.83;7.00;3296.04;23076.50;0.00;7.00;8.99
3199.98;4.00;3253.66;22871.41;0.00;7.03;8.99
3185.19;14.00;3323.93;22461.23;0.00;6.76;8.99
3169.25;12.00;3283.37;22444.07;0.00;6.84;8.99
3164.84;13.00;3292.69;22049.41;0.00;6.70;8.93
3171.19;11.00;3323.69;22343.57;0.00;6.72;8.93
3196.15;3.00;3498.26;22194.04;0.00;6.34;8.93
3210.06;4.00;3413.73;22704.45;0.00;6.65;8.93
3241.89;7.00;3501.02;23116.95;0.00;6.60;9.00
3226.76;9.00;3532.23;23007.38;0.00;6.51;9.00
3175.97;9.00;3510.06;22526.74;0.00;6.42;9.00
3114.23;30.00;3561.50;21747.90;0.00;6.11;9.00
3067.50;39.00;3600.31;20402.14;0.00;5.67;8.84
3074.68;20.00;3501.68;20517.35;0.00;5.86;8.84
3089.32;12.00;3576.36;20612.95;0.00;5.76;8.84
3126.81;7.00;3488.93;21002.71;0.00;6.02;8.84
3140.01;13.00;3493.06;21872.92;0.00;6.26;8.84
3148.14;6.00;3535.29;21829.61;0.00;6.17;8.84
3163.51;6.00;3475.75;22100.89;0.00;6.36;8.84
3153.03;16.00;3511.17;22209.97;0.00;6.33;8.95
3142.20;20.00;3564.47;21961.16;0.00;6.16;8.95
3141.38;13.00;3539.31;21757.71;0.00;6.15;8.95
3158.97;15.00;3487.47;21862.29;0.00;6.27;8.95
3177.44;10.00;3473.33;22458.78;0.00;6.47;8.95
3197.35;9.00;3473.37;22645.08;0.00;6.52;8.95
3226.87;3.00;3501.08;22687.97;0.00;6.48;8.95
3226.32;4.00;3527.03;22940.87;0.00;6.50;8.95
3215.36;2.00;3496.04;22544.57;0.00;6.45;8.95
3218.55;2.00;3490.05;22571.54;0.00;6.47;8.95
3226.23;5.00;3452.54;22809.31;0.00;6.61;8.95
3233.60;4.00;3458.18;22877.95;0.00;6.62;8.95
3256.06;7.00;3283.41;22816.67;0.00;6.95;8.95
3213.88;2.00;3061.37;22799.02;0.00;7.45;8.95
3180.98;2.00;2979.74;22284.73;0.00;7.48;8.95
3132.71;11.00;3211.60;21946.46;0.00;6.83;8.95
3110.19;11.00;3247.16;21640.04;0.00;6.66;8.95
3101.00;15.00;3391.70;21356.36;0.00;6.30;8.95
3110.97;19.00;3466.80;21602.46;0.00;6.23;8.95
3134.15;8.00;3346.85;22062.16;0.00;6.59;8.95
3174.55;10.00;3436.82;22284.73;0.00;6.48;8.95
3215.39;0.00;3447.55;22643.60;0.00;6.57;8.95
3242.65;1.00;3471.09;22912.27;0.00;6.60;8.95
3270.12;1.00;3357.22;23081.41;0.00;6.88;8.95
3279.71;5.00;3201.85;23150.04;0.00;7.23;8.95
3264.65;5.00;3204.66;23061.79;0.00;7.20;8.95
3248.57;3.00;3272.01;22995.61;0.00;7.03;8.95
3245.70;4.00;3268.91;22941.68;0.00;7.02;8.95
3261.12;4.00;3223.39;23162.30;0.00;7.19;8.95
3287.60;5.00;3292.57;23239.65;0.00;7.06;8.95
3289.85;0.00;3275.23;23157.40;0.00;7.07;8.95
3290.18;1.00;3340.27;23196.62;0.00;6.94;8.95
3285.02;5.00;3221.72;23120.63;0.00;7.18;8.95
3284.63;4.00;3275.74;23195.57;0.00;7.08;8.95
3286.66;2.00;3367.64;23221.13;0.00;6.90;8.95
3290.18;6.00;3318.04;23275.06;0.00;7.01;8.95
3308.46;2.00;3116.63;23306.93;0.00;7.48;8.95
3328.71;0.00;2296.85;23355.95;0.00;10.17;8.95
3262.34;1.00;2674.75;23056.89;0.00;8.62;8.95
3256.70;2.00;2903.86;23056.89;0.00;7.94;8.95
3197.21;7.00;1960.66;22319.05;0.00;11.38;8.83
3116.65;16.00;2259.19;21412.07;0.00;9.48;8.72
3101.35;18.00;2939.63;21193.91;0.00;7.21;8.72
3123.73;24.00;3036.73;22098.44;0.00;7.28;8.98
3082.81;89.00;3350.10;21894.98;0.00;6.54;8.98
3103.18;37.00;3298.59;21970.97;0.00;6.66;8.98
3136.26;41.00;3289.03;22527.41;0.00;6.85;8.98
3203.31;9.00;3317.74;22897.56;0.00;6.90;8.98
3245.62;5.00;3280.86;22980.90;0.00;7.00;8.98
3322.33;1.00;2526.19;23248.09;0.00;9.20;8.98
3227.02;4.00;2501.49;22842.81;0.00;9.13;8.98
3190.38;12.00;3008.00;22767.64;0.00;7.57;8.98
3183.25;13.00;3128.73;22632.82;0.00;7.23;8.98
3186.53;9.00;3124.33;22757.84;0.00;7.28;8.98
3205.29;9.00;3084.97;22968.65;0.00;7.45;8.98
3216.28;6.00;2846.26;22943.64;0.00;8.06;8.98
3230.55;6.00;2864.59;22934.33;0.00;8.01;8.98
3248.02;9.00;2777.27;23009.34;0.00;8.28;8.98
3266.67;3.00;2622.64;23105.92;0.00;8.81;8.98
3273.72;4.00;2577.96;23081.41;0.00;8.95;8.98
3249.53;10.00;2818.20;23061.79;0.00;8.18;8.98
3237.56;6.00;2880.17;23120.63;0.00;8.03;8.98
3231.69;10.00;3098.92;22941.68;0.00;7.40;8.98
3250.72;7.00;3163.39;23174.55;0.00;7.33;8.98
3289.30;1.00;2975.19;23243.74;0.00;7.81;8.98
3303.91;4.00;3006.44;23294.67;0.00;7.75;8.98
3284.15;5.00;3017.74;23230.94;0.00;7.70;8.98
3264.65;2.00;3051.64;23150.04;0.00;7.59;8.98
3245.09;8.00;3194.56;23115.72;0.00;7.24;8.98
3244.29;12.00;3145.43;23150.04;0.00;7.36;8.98
3257.53;7.00;3182.53;23150.04;0.00;7.27;8.98
3276.97;5.00;3188.43;23250.54;0.00;7.29;8.98
3314.43;2.00;2758.31;23314.28;0.00;8.45;8.98
3303.77;0.00;2800.57;23326.54;0.00;8.33;8.98
3321.08;0.00;2732.23;23503.03;0.00;8.60;8.98
3311.81;1.00;2716.14;23458.91;0.00;8.64;8.98
3290.39;3.00;2681.10;23191.71;0.00;8.65;8.98
3231.50;7.00;2788.42;23009.09;0.00;8.25;8.98
3210.23;4.00;3018.43;22990.71;0.00;7.62;8.98
3206.71;19.00;3093.25;22887.75;0.00;7.40;8.98
3187.68;10.00;3175.43;22787.25;0.00;7.18;8.98
3172.35;11.00;3281.87;22635.27;0.00;6.90;8.98
3147.29;20.00;3244.05;22354.29;0.00;6.89;8.98
3139.41;20.00;3315.28;22250.42;0.00;6.71;8.98
3129.94;14.00;3387.79;22029.80;0.00;6.50;8.98
3108.44;18.00;3335.44;21591.02;0.00;6.47;8.91
3112.14;22.00;3513.93;21679.27;0.00;6.17;8.91
3142.72;30.00;3455.93;22372.98;0.00;6.47;8.91
3151.86;10.00;3326.37;22395.04;0.00;6.73;8.91
3150.66;18.00;3319.95;22352.14;0.00;6.73;8.91
3156.99;10.00;3283.69;22365.63;0.00;6.81;8.91
3166.66;20.00;3200.19;22544.57;0.00;7.04;8.91
3170.51;8.00;3198.83;22593.60;0.00;7.06;8.91
3176.58;12.00;3195.10;22702.27;0.00;7.11;8.91
3188.77;4.00;3095.55;22635.27;0.00;7.31;8.91
3198.36;1.00;2979.79;22706.36;0.00;7.62;8.91
3189.04;5.00;3042.52;22610.76;0.00;7.43;8.91
3174.35;8.00;3207.08;22581.34;0.00;7.04;8.91
3144.67;17.00;3329.18;22069.84;0.00;6.63;8.91
3131.79;18.00;3360.19;22201.39;0.00;6.61;8.91
3137.56;14.00;3354.62;21988.95;0.00;6.55;8.91
3136.79;17.00;3365.88;21904.78;0.00;6.51;8.91
3141.68;14.00;3322.83;22059.21;0.00;6.64;8.91
3151.83;15.00;3380.03;22095.98;0.00;6.54;8.91
3150.71;20.00;3396.20;22505.35;0.00;6.63;8.91
3163.67;7.00;3340.75;22247.96;0.00;6.66;8.91
3175.49;12.00;3295.26;22576.44;0.00;6.85;8.91
3213.16;9.00;3113.61;22779.90;0.00;7.32;8.91
3222.52;3.00;2978.53;22885.30;0.00;7.68;8.91
3231.39;5.00;3006.00;22884.89;0.00;7.61;8.91
3224.37;7.00;2995.95;22797.05;0.00;7.61;8.91
3229.10;4.00;3068.32;22838.73;0.00;7.44;8.91
3237.57;10.00;2986.58;23034.83;0.00;7.71;8.91
3220.88;6.00;3004.27;22926.97;0.00;7.63;8.91
3224.45;13.00;3093.57;22936.78;0.00;7.41;8.91
3238.64;10.00;3083.84;23069.15;0.00;7.48;8.91
3232.57;6.00;2747.69;22887.75;0.00;8.33;8.91
3221.31;6.00;3021.67;22919.62;0.00;7.59;8.91
3217.16;3.00;3089.60;22877.95;0.00;7.40;8.91
3219.95;6.00;3143.13;23012.77;0.00;7.32;8.91
3223.85;3.00;3224.06;22958.84;0.00;7.12;8.91
3238.42;4.00;3260.03;23029.93;0.00;7.06;8.91
3254.30;5.00;3179.82;22971.10;0.00;7.22;8.91
3258.07;5.00;3133.72;23069.15;0.00;7.36;8.91
3268.80;1.00;3096.29;22961.29;0.00;7.42;8.91
3257.07;3.00;3021.13;22892.66;0.00;7.58;8.91
3246.63;5.00;2970.02;22877.95;0.00;7.70;8.91
3218.17;5.00;3113.31;22743.13;0.00;7.31;8.91
3217.37;5.00;3233.60;22767.64;0.00;7.04;8.91
3228.42;2.00;3264.63;22890.21;0.00;7.01;8.91
3219.22;3.00;3260.18;22820.34;0.00;7.00;8.91
3223.70;5.00;3295.86;22909.82;0.00;6.95;8.91
3231.59;1.00;3234.80;22801.96;0.00;7.05;8.91
3246.65;1.00;3244.22;23014.00;0.00;7.09;8.95
3260.33;8.00;3157.80;22907.36;0.00;7.25;8.95
3285.84;1.00;2996.23;23222.97;0.00;7.75;8.95
3315.50;1.00;2965.95;23096.11;0.00;7.79;8.95
3313.45;1.00;2728.41;23032.38;0.00;8.44;8.95
3304.95;2.00;2697.23;22976.00;0.00;8.52;8.95
3352.59;0.00;2514.47;23137.79;0.00;9.20;8.95
3338.57;3.00;2485.83;23295.65;0.00;9.37;8.95
3309.34;0.00;2548.49;23037.28;0.00;9.04;8.95
3277.23;7.00;2589.26;22895.11;0.00;8.84;8.95
3256.08;5.00;2706.44;22828.92;0.00;8.44;8.95
3251.89;4.00;2860.89;22912.27;0.00;8.01;8.95
3269.64;9.00;3006.77;22942.91;0.00;7.63;8.95
3268.09;14.00;2805.66;22870.59;0.00;8.15;8.95
3248.51;5.00;2936.45;22782.35;0.00;7.76;8.95
3294.44;0.00;2983.15;22863.24;0.00;7.66;8.99
3313.27;1.00;2744.03;23090.39;0.00;8.41;8.98
3301.22;3.00;2818.54;23010.32;0.00;8.16;8.98
3259.31;2.00;2870.55;22912.27;0.00;7.98;8.98
3220.37;6.00;2979.71;22792.15;0.00;7.65;8.98
3189.60;9.00;3213.13;22654.88;0.00;7.05;8.98
3167.70;13.00;3225.34;22510.25;0.00;6.98;8.98
3122.13;43.00;3319.26;22245.51;0.00;6.70;8.98
3106.73;31.00;3381.08;21767.51;0.00;6.44;8.89
3093.73;26.00;3353.54;21500.73;0.00;6.41;8.89
3118.41;25.00;3460.91;21685.57;0.00;6.27;8.81
3165.99;5.00;3373.96;22240.61;0.00;6.59;8.81
3231.68;0.00;3463.18;22691.65;0.00;6.55;8.81
3275.07;3.00;2535.93;22931.88;0.00;9.04;8.97
3335.84;1.00;2511.44;23130.08;0.00;9.21;8.98
3244.40;21.00;3495.62;22024.90;0.00;6.30;8.57
3237.88;13.00;3475.56;21953.81;0.00;6.32;8.57
3238.00;20.00;3496.79;21598.37;0.00;6.18;8.57
3238.84;13.00;3490.30;21870.47;0.00;6.27;8.57
3282.88;19.00;3252.10;22804.90;0.00;7.01;8.48
3243.00;20.00;3112.22;21934.20;0.00;7.05;8.45
3139.60;207.00;3523.24;21745.45;0.00;6.17;8.81
3180.69;75.00;3514.07;20242.80;0.00;5.76;8.34
3250.30;20.00;3521.99;21480.71;0.00;6.10;8.55
3239.56;22.00;3129.53;20332.28;0.00;6.50;8.29
3170.95;88.00;3602.98;20872.79;0.00;5.79;8.50
3189.31;33.00;3570.95;20532.06;0.00;5.75;8.50
3211.52;30.00;3434.20;20518.58;0.00;5.97;8.41
3214.29;30.00;3503.57;20777.19;0.00;5.93;8.57
3253.00;14.00;3527.19;21208.62;0.00;6.01;8.55
3260.89;17.00;3545.25;21625.34;0.00;6.10;8.66
3268.86;19.00;3521.51;22108.24;0.00;6.28;8.66
3276.01;22.00;3599.85;22581.34;0.00;6.27;8.78
3269.03;18.00;3548.25;22841.18;0.00;6.44;8.78
3268.66;15.00;3597.34;23137.79;0.00;6.43;8.78
3230.48;50.00;3544.24;23135.33;0.00;6.53;8.80
3205.28;64.00;3650.08;22417.11;0.00;6.14;8.90
3199.87;40.00;3553.55;21615.53;0.00;6.08;8.90
3203.42;31.00;3589.99;21698.88;0.00;6.04;8.90
3224.92;32.00;3602.26;21733.19;0.00;6.03;8.81
3234.59;15.00;3538.41;21473.36;0.00;6.07;8.81
3238.93;33.00;3518.57;21532.19;0.00;6.12;8.71
3243.59;17.00;3578.75;21078.70;0.00;5.89;8.71
3243.66;14.00;3475.61;20905.47;0.00;6.01;8.71
3263.15;16.00;3570.51;20725.71;0.00;5.80;8.71
3266.79;11.00;3514.41;21481.94;0.00;6.11;8.71
3267.50;17.00;3516.87;21948.91;0.00;6.24;8.80
3229.02;25.00;3534.58;22108.24;0.00;6.25;8.80
3212.94;31.00;3632.93;21799.38;0.00;6.00;8.80
3177.04;35.00;3545.73;21287.06;0.00;6.00;8.80
3188.33;84.00;1993.30;23032.73;0.00;11.56;8.94
3190.33;233.00;3334.38;23051.99;0.00;6.91;8.94
3303.52;27.00;3187.05;23051.99;0.00;7.23;8.80
3297.56;24.00;2277.55;23716.29;0.00;10.41;8.95
3241.53;75.00;2816.33;23123.08;0.00;8.21;8.95
3276.33;77.00;3021.94;23250.55;0.00;7.69;8.95
3317.71;33.00;2546.51;23270.16;0.00;9.14;8.95
3246.91;57.00;2450.27;23015.22;0.00;9.39;8.95
3225.20;39.00;2527.71;22865.69;0.00;9.05;8.85
3245.13;30.00;2631.18;22890.21;0.00;8.70;8.85
3264.42;59.00;2677.71;23145.14;0.00;8.64;8.94
3275.24;38.00;2553.27;23136.56;0.00;9.06;8.94
3270.18;43.00;2572.39;23108.86;0.00;8.98;8.94
3277.72;69.00;2595.02;23225.54;0.00;8.95;8.94
3308.46;27.00;1976.08;23431.94;0.00;11.86;8.94
3241.56;84.00;2190.23;23211.32;0.00;10.60;8.94
3241.67;35.00;2255.21;22995.61;0.00;10.20;8.87
3234.55;56.00;2371.90;22946.58;0.00;9.67;8.87
3244.30;54.00;2395.54;22951.49;0.00;9.58;8.87
3227.87;99.00;2390.52;23120.63;0.00;9.67;8.96
3209.44;78.00;2611.30;22765.19;0.00;8.72;8.96
3213.34;111.00;2716.27;22870.60;0.00;8.42;8.96
3224.57;70.00;2792.09;22909.82;0.00;8.21;8.96
3218.31;107.00;2716.69;22919.62;0.00;8.44;8.96
3225.86;69.00;2817.57;22873.05;0.00;8.12;8.96
3224.95;64.00;2932.98;22980.90;0.00;7.84;8.96
3241.51;55.00;2897.80;22995.61;0.00;7.94;8.96
